"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
995, 5.684995693701458e-02, 3.735063880989471e-02, 6.471554165690012e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.635558472384947e+05, 0.000000000000000e+00
996, 5.660045826121647e-02, 3.726185897009265e-02, 6.503330086269835e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.658035558652960e+05, 0.000000000000000e+00
997, 5.635103791880572e-02, 3.717287362182820e-02, 6.535413465905306e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.680727981880277e+05, 0.000000000000000e+00
998, 5.610169238849586e-02, 3.708368172049059e-02, 6.567809488243059e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.703639152809933e+05, 0.000000000000000e+00
999, 5.585241659315023e-02, 3.699428192639564e-02, 6.600521402306507e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.726771663132292e+05, 0.000000000000000e+00
1000, 5.560322046354864e-02, 3.690467611650280e-02, 6.633550730484340e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.750126957554342e+05, 0.000000000000000e+00
1001, 5.535409600461362e-02, 3.681485889218021e-02, 6.666904381849820e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.773709541608142e+05, 0.000000000000000e+00
1002, 5.510504819938289e-02, 3.672483184469347e-02, 6.700586809242423e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.797522468037381e+05, 0.000000000000000e+00
1003, 5.485608122341050e-02, 3.663459491805527e-02, 6.734601548872535e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.821568252708049e+05, 0.000000000000000e+00
1004, 5.460718385561875e-02, 3.654414299305560e-02, 6.768958424280663e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.845852859452179e+05, 0.000000000000000e+00
1005, 5.435836810018436e-02, 3.645348386850460e-02, 6.803660060968920e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.870377979745435e+05, 0.000000000000000e+00
1006, 5.410962810762971e-02, 3.636261631906048e-02, 6.838707522606141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.895145277241623e+05, 0.000000000000000e+00
1007, 5.386096401387411e-02, 3.627153778090577e-02, 6.874104984946476e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.920157785888588e+05, 0.000000000000000e+00
1008, 5.361237784506466e-02, 3.618024798352681e-02, 6.909858102290430e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.945419287082093e+05, 0.000000000000000e+00
1009, 5.336386508999214e-02, 3.608874393544908e-02, 6.945971345012399e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.970933273799546e+05, 0.000000000000000e+00
1010, 5.311543716235371e-02, 3.599702664147280e-02, 6.982450490600739e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.996703241022050e+05, 0.000000000000000e+00
1011, 5.286708715602859e-02, 3.590509433213927e-02, 7.019306271605244e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.022735541052923e+05, 0.000000000000000e+00
1012, 5.261881405312051e-02, 3.581295052814272e-02, 7.056541009746982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.049032231686197e+05, 0.000000000000000e+00
1013, 5.237062448853198e-02, 3.572059691303840e-02, 7.094153023653552e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.075593543126867e+05, 0.000000000000000e+00
1014, 5.212250792124522e-02, 3.562802442705720e-02, 7.132150289242506e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.102424938192298e+05, 0.000000000000000e+00
1015, 5.187447835482876e-02, 3.553523655599283e-02, 7.170542583236421e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.129531857391925e+05, 0.000000000000000e+00
1016, 5.162652248536220e-02, 3.544223124103797e-02, 7.209337724487605e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.156919525734999e+05, 0.000000000000000e+00
1017, 5.137864444266282e-02, 3.534901073746284e-02, 7.248537433840273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.184589766155191e+05, 0.000000000000000e+00
1018, 5.113085318777888e-02, 3.525557716536323e-02, 7.288145792042558e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.212545412037520e+05, 0.000000000000000e+00
1019, 5.088314909147668e-02, 3.516193058695635e-02, 7.328168184239771e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.240790307818264e+05, 0.000000000000000e+00
1020, 5.063553424703222e-02, 3.506807028161788e-02, 7.368608703390069e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.269327751792513e+05, 0.000000000000000e+00
1021, 5.038798873855722e-02, 3.497398574577886e-02, 7.409478738253897e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.298165252915989e+05, 0.000000000000000e+00
1022, 5.014052955901513e-02, 3.487968349400181e-02, 7.450784729841439e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.327306623699281e+05, 0.000000000000000e+00
1023, 4.989315340441735e-02, 3.478516336451786e-02, 7.492532175596593e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.356755836863397e+05, 0.000000000000000e+00
1024, 4.964585893601359e-02, 3.469042426829887e-02, 7.534725501817313e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.386516519205591e+05, 0.000000000000000e+00
1025, 4.939865347625007e-02, 3.459546673100304e-02, 7.577370039646118e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.416592381637912e+05, 0.000000000000000e+00
1026, 4.915151854998702e-02, 3.450028232320602e-02, 7.620479339365016e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.446992049540925e+05, 0.000000000000000e+00
1027, 4.890447525592949e-02, 3.440488091967442e-02, 7.664056723969742e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.477717611207216e+05, 0.000000000000000e+00
1028, 4.865752304834656e-02, 3.430926271980321e-02, 7.708106754540166e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.508772687038251e+05, 0.000000000000000e+00
1029, 4.841066245201951e-02, 3.421342684557287e-02, 7.752636398120258e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.540162033128656e+05, 0.000000000000000e+00
1030, 4.816388276793332e-02, 3.411736924369078e-02, 7.797653669958574e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.571891475558332e+05, 0.000000000000000e+00
1031, 4.791718501095052e-02, 3.402108824768121e-02, 7.843163595633693e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.603965144781453e+05, 0.000000000000000e+00
1032, 4.767057818509042e-02, 3.392458364135015e-02, 7.889175212452477e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.636388669304088e+05, 0.000000000000000e+00
1033, 4.742405471012814e-02, 3.382785270726122e-02, 7.935700330794770e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.669169694731021e+05, 0.000000000000000e+00
1034, 4.717762586793155e-02, 3.373089983251864e-02, 7.982743386340528e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.702311431664360e+05, 0.000000000000000e+00
1035, 4.693127765538536e-02, 3.363371873963945e-02, 8.030319121213415e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.735822931652404e+05, 0.000000000000000e+00
1036, 4.668500861122703e-02, 3.353631337129830e-02, 8.078434350087502e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.769709121984456e+05, 0.000000000000000e+00
1037, 4.643884083025641e-02, 3.343869317006664e-02, 8.127083476098310e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.803968031504470e+05, 0.000000000000000e+00
1038, 4.619277446856748e-02, 3.334085140775635e-02, 8.176274820246490e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.838605785250862e+05, 0.000000000000000e+00
1039, 4.594678569484893e-02, 3.324277578497808e-02, 8.226030217394988e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.873635820364730e+05, 0.000000000000000e+00
1040, 4.570088530967027e-02, 3.314447257175041e-02, 8.276357537015350e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.909063143162383e+05, 0.000000000000000e+00
1041, 4.545507988743901e-02, 3.304594470678534e-02, 8.327261748737792e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.944891626853887e+05, 0.000000000000000e+00
1042, 4.520936342314934e-02, 3.294718900653726e-02, 8.378753075368786e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.981128295671809e+05, 0.000000000000000e+00
1043, 4.496373752841525e-02, 3.284820612373663e-02, 8.430839669636686e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.017778907731206e+05, 0.000000000000000e+00
1044, 4.471820199610874e-02, 3.274899467729134e-02, 8.483529439599281e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.054849387169766e+05, 0.000000000000000e+00
1045, 4.447276503406828e-02, 3.264955543881751e-02, 8.536832476996659e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.092346212778739e+05, 0.000000000000000e+00
1046, 4.422741455766618e-02, 3.254988375922308e-02, 8.590766680627222e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.130280402674675e+05, 0.000000000000000e+00
1047, 4.398216350505330e-02, 3.244998876629075e-02, 8.645335685057953e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.168654884996578e+05, 0.000000000000000e+00
1048, 4.373700111245502e-02, 3.234986520965914e-02, 8.700543209452234e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.207474378039315e+05, 0.000000000000000e+00
1049, 4.349193377295280e-02, 3.224950895249567e-02, 8.756400588513971e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.246746484981648e+05, 0.000000000000000e+00
1050, 4.324696240556351e-02, 3.214891854972849e-02, 8.812930154461414e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.286484018250895e+05, 0.000000000000000e+00
1051, 4.300208457324786e-02, 3.204809838309274e-02, 8.870143388832434e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.326694369520004e+05, 0.000000000000000e+00
1052, 4.275730231295795e-02, 3.194705145628186e-02, 8.928038332507271e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.367378917451123e+05, 0.000000000000000e+00
1053, 4.251261468902855e-02, 3.184577026895213e-02, 8.986623450816496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.408544603930856e+05, 0.000000000000000e+00
1054, 4.226802765429391e-02, 3.174425207121113e-02, 9.045923032234714e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.450205256824348e+05, 0.000000000000000e+00
1055, 4.202353658083646e-02, 3.164250010110044e-02, 9.105955447221349e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.492371866445825e+05, 0.000000000000000e+00
1056, 4.177914128651710e-02, 3.154051857598616e-02, 9.166721828829200e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.535047233225711e+05, 0.000000000000000e+00
1057, 4.153484187594730e-02, 3.143830387543609e-02, 9.228229476434302e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.578237611319702e+05, 0.000000000000000e+00
1058, 4.129064362476596e-02, 3.133585501401095e-02, 9.290494630946300e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.621953220639934e+05, 0.000000000000000e+00
1059, 4.104654275903979e-02, 3.123317053238633e-02, 9.353533941938101e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.666204916888217e+05, 0.000000000000000e+00
1060, 4.080253846632458e-02, 3.113025002963806e-02, 9.417359249071194e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.711001026516448e+05, 0.000000000000000e+00
1061, 4.055863730661635e-02, 3.102709534541902e-02, 9.481980656033941e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.756348946317662e+05, 0.000000000000000e+00
1062, 4.031483462878572e-02, 3.092370220801041e-02, 9.547414223697379e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.802259480129525e+05, 0.000000000000000e+00
1063, 4.007113503029436e-02, 3.082007196149172e-02, 9.613676386882744e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.848743123259861e+05, 0.000000000000000e+00
1064, 3.982753676324745e-02, 3.071620480915372e-02, 9.680780736381292e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.895809235505321e+05, 0.000000000000000e+00
1065, 3.958403855538052e-02, 3.061209965576730e-02, 9.748740453801207e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.943467265444678e+05, 0.000000000000000e+00
1066, 3.934063973652768e-02, 3.050775498274007e-02, 9.817570642197201e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.991727519574928e+05, 0.000000000000000e+00
1067, 3.909734872550547e-02, 3.040317357944048e-02, 9.887285710694868e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.040599573118460e+05, 0.000000000000000e+00
1068, 3.885415507269326e-02, 3.029835067346824e-02, 9.957904723609043e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.090096261163898e+05, 0.000000000000000e+00
1069, 3.861106971704468e-02, 3.019329101729427e-02, 1.002943777814939e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.140225121512105e+05, 0.000000000000000e+00
1070, 3.836807496303157e-02, 3.008798415312905e-02, 1.010190382516434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.190999973374484e+05, 0.000000000000000e+00
1071, 3.812520889688065e-02, 2.998244276077789e-02, 1.017531852019349e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.242429246775589e+05, 0.000000000000000e+00
1072, 3.788243463377242e-02, 2.987665540104911e-02, 1.024971732120229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.294534957060795e+05, 0.000000000000000e+00
1073, 3.763976802034995e-02, 2.977063558819786e-02, 1.032509544383558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.347317093054889e+05, 0.000000000000000e+00
1074, 3.739719958490340e-02, 2.966437199254976e-02, 1.040146031345513e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.400784449538360e+05, 0.000000000000000e+00
1075, 3.715474750458934e-02, 2.955786211137937e-02, 1.047884351277868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.454955177039837e+05, 0.000000000000000e+00
1076, 3.691240041808604e-02, 2.945110487160874e-02, 1.055728317334613e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.509851487562447e+05, 0.000000000000000e+00
1077, 3.667015890066538e-02, 2.934410745111877e-02, 1.063678545648503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.565479539936915e+05, 0.000000000000000e+00
1078, 3.642802446810794e-02, 2.923686784809348e-02, 1.071735859857304e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.621847469961006e+05, 0.000000000000000e+00
1079, 3.618599927159571e-02, 2.912938221439402e-02, 1.079902763991661e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.678971406510113e+05, 0.000000000000000e+00
1080, 3.594408360006664e-02, 2.902165055151716e-02, 1.088182233664072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.736869538667168e+05, 0.000000000000000e+00
1081, 3.570227435353051e-02, 2.891367493025145e-02, 1.096576083580984e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.795554546642157e+05, 0.000000000000000e+00
1082, 3.546057633800846e-02, 2.880545687667262e-02, 1.105085249875048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.855035256356193e+05, 0.000000000000000e+00
1083, 3.521899098048603e-02, 2.869699080834649e-02, 1.113712211600174e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.915328278411686e+05, 0.000000000000000e+00
1084, 3.497751645282664e-02, 2.858827452714727e-02, 1.122460360971761e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.976454568563807e+05, 0.000000000000000e+00
1085, 3.473615044696598e-02, 2.847930911144097e-02, 1.131331947898022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.038429367560969e+05, 0.000000000000000e+00
1086, 3.449490306358559e-02, 2.837009854952431e-02, 1.140328855358636e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.101265549626438e+05, 0.000000000000000e+00
1087, 3.425376395307799e-02, 2.826063877617456e-02, 1.149453914275052e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.164981999350082e+05, 0.000000000000000e+00
1088, 3.401273714793880e-02, 2.815093228855517e-02, 1.158708734964278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.229591263241610e+05, 0.000000000000000e+00
1089, 3.377182231002659e-02, 2.804097408276999e-02, 1.168095679712716e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.295110285383461e+05, 0.000000000000000e+00
1090, 3.353102816064969e-02, 2.793076431893126e-02, 1.177618475924755e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361561429300708e+05, 0.000000000000000e+00
1091, 3.329034630074034e-02, 2.782030359359219e-02, 1.187280587700986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.428966455254408e+05, 0.000000000000000e+00
1092, 3.304977816832987e-02, 2.770959608159323e-02, 1.197083109675276e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.497335776862265e+05, 0.000000000000000e+00
1093, 3.280932604567743e-02, 2.759863713754496e-02, 1.207028119649085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.566685471968978e+05, 0.000000000000000e+00
1094, 3.256899213686687e-02, 2.748742246988106e-02, 1.217119941588375e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.637042025225115e+05, 0.000000000000000e+00
1095, 3.232877479700730e-02, 2.737595429012699e-02, 1.227362335912663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.708428838552643e+05, 0.000000000000000e+00
1096, 3.208867405709353e-02, 2.726423542947492e-02, 1.237757321333480e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.780861187138568e+05, 0.000000000000000e+00
1097, 3.184869124283574e-02, 2.715226398262780e-02, 1.248307528700180e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.854357933618183e+05, 0.000000000000000e+00
1098, 3.160882729200932e-02, 2.704003822533804e-02, 1.259016532516535e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.928942460538883e+05, 0.000000000000000e+00
1099, 3.136908275569822e-02, 2.692755808592353e-02, 1.269887808249988e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.004637788935952e+05, 0.000000000000000e+00
1100, 3.112945820586312e-02, 2.681482326150610e-02, 1.280924609925790e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.081465911094191e+05, 0.000000000000000e+00
1101, 3.088995373047018e-02, 2.670183294111164e-02, 1.292130440772506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.159450401653772e+05, 0.000000000000000e+00
1102, 3.065056952626945e-02, 2.658858645782117e-02, 1.303508816175576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.238614893770505e+05, 0.000000000000000e+00
1103, 3.041130699123749e-02, 2.647508352436524e-02, 1.315063230264033e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.318983271498343e+05, 0.000000000000000e+00
1104, 3.017216736920453e-02, 2.636132267795518e-02, 1.326797544148620e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.400581185659011e+05, 0.000000000000000e+00
1105, 2.993315111290976e-02, 2.624730361598721e-02, 1.338715982365997e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.483436227412546e+05, 0.000000000000000e+00
1106, 2.969425821374138e-02, 2.613302678919861e-02, 1.350822299962238e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.567573721473826e+05, 0.000000000000000e+00
1107, 2.945548764088695e-02, 2.601849084618317e-02, 1.363120506530189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.653020900048319e+05, 0.000000000000000e+00
1108, 2.921684271129057e-02, 2.590369640438888e-02, 1.375614614012992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.739804538645429e+05, 0.000000000000000e+00
1109, 2.897832257052668e-02, 2.578864225226021e-02, 1.388309538563288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.827956306161756e+05, 0.000000000000000e+00
1110, 2.873992622734592e-02, 2.567333032399092e-02, 1.401209413614488e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.917503903654650e+05, 0.000000000000000e+00
1111, 2.850165667049345e-02, 2.555776165231850e-02, 1.414317076483179e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000846988791468e+06, 0.000000000000000e+00
1112, 2.826351362098945e-02, 2.544192790724905e-02, 1.427637849713091e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.010088969120610e+06, 0.000000000000000e+00
1113, 2.802550001649584e-02, 2.532582888600282e-02, 1.441178352130625e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.019480371440646e+06, 0.000000000000000e+00
1114, 2.778761477080006e-02, 2.520946784487598e-02, 1.454943142209858e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.029024244289487e+06, 0.000000000000000e+00
1115, 2.754985851148521e-02, 2.509284428983496e-02, 1.468937290417227e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.038723936444931e+06, 0.000000000000000e+00
1116, 2.731222976462680e-02, 2.497596067600144e-02, 1.483165861105405e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.048582780723189e+06, 0.000000000000000e+00
1117, 2.707472452414446e-02, 2.485881592003308e-02, 1.497632547717254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.058603649780595e+06, 0.000000000000000e+00
1118, 2.683735618483939e-02, 2.474140845535394e-02, 1.512342448144996e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.068789982829748e+06, 0.000000000000000e+00
1119, 2.660011761471641e-02, 2.462373222368188e-02, 1.527303505846803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.079146763971255e+06, 0.000000000000000e+00
1120, 2.636301519263091e-02, 2.450579182915310e-02, 1.542521183680528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.089677575457314e+06, 0.000000000000000e+00
1121, 2.612603959917762e-02, 2.438758191831642e-02, 1.558002006952888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.100386784525322e+06, 0.000000000000000e+00
1122, 2.588920014628904e-02, 2.426910735214059e-02, 1.573751428795081e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.111278009601033e+06, 0.000000000000000e+00
1123, 2.565249656710874e-02, 2.415036704485897e-02, 1.589776223794045e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.122355671299105e+06, 0.000000000000000e+00
1124, 2.541592094715908e-02, 2.403135863431842e-02, 1.606083567522718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.133624455924549e+06, 0.000000000000000e+00
1125, 2.517948260132948e-02, 2.391208809820170e-02, 1.622678062062155e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.145087714382967e+06, 0.000000000000000e+00
1126, 2.494317896638783e-02, 2.379254776211091e-02, 1.639566798493301e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.156750295306165e+06, 0.000000000000000e+00
1127, 2.470701179932917e-02, 2.367273466723759e-02, 1.656759199785397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.168618039719653e+06, 0.000000000000000e+00
1128, 2.447098478505907e-02, 2.355265457254854e-02, 1.674262775176272e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.180695724940202e+06, 0.000000000000000e+00
1129, 2.423509030135328e-02, 2.343230539286060e-02, 1.692083849137112e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.192987890912927e+06, 0.000000000000000e+00
1130, 2.399933510531537e-02, 2.331168527374975e-02, 1.710229540005383e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.205499409154864e+06, 0.000000000000000e+00
1131, 2.376372402390986e-02, 2.319079275650474e-02, 1.728710083097757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.218236612571908e+06, 0.000000000000000e+00
1132, 2.352824661391259e-02, 2.306962726504878e-02, 1.747535157161856e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.231205655246882e+06, 0.000000000000000e+00
1133, 2.329290445263308e-02, 2.294819260909768e-02, 1.766710743238506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.244410933308965e+06, 0.000000000000000e+00
1134, 2.305770232221182e-02, 2.282648452043683e-02, 1.786244955422454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.257858042522432e+06, 0.000000000000000e+00
1135, 2.282265572800568e-02, 2.270450590535790e-02, 1.806147331699273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.271551848173828e+06, 0.000000000000000e+00
1136, 2.258774921452487e-02, 2.258225491257622e-02, 1.826434716458796e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.285505656800660e+06, 0.000000000000000e+00
1137, 2.235298006914437e-02, 2.245973492250153e-02, 1.847108031556388e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.299718175557021e+06, 0.000000000000000e+00
1138, 2.211834467764935e-02, 2.233693356770456e-02, 1.868178734720174e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.314198275823859e+06, 0.000000000000000e+00
1139, 2.188387020037469e-02, 2.221385675575345e-02, 1.889660700377327e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.328954088305007e+06, 0.000000000000000e+00
1140, 2.164953699943330e-02, 2.209050470433113e-02, 1.911567800154656e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.343994137182756e+06, 0.000000000000000e+00
1141, 2.141533972042145e-02, 2.196688192830349e-02, 1.933905846558919e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.359323222518226e+06, 0.000000000000000e+00
1142, 2.118129213122596e-02, 2.184298309903908e-02, 1.956684270652633e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.374948079841652e+06, 0.000000000000000e+00
1143, 2.094739783548671e-02, 2.171880139304473e-02, 1.979921140636886e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.390879527312940e+06, 0.000000000000000e+00
1144, 2.071364487261695e-02, 2.159434012874180e-02, 2.003631194367823e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.407126660617657e+06, 0.000000000000000e+00
1145, 2.048004004653475e-02, 2.146960812580647e-02, 2.027822159328853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.423695223725701e+06, 0.000000000000000e+00
1146, 2.024658654701533e-02, 2.134459954158638e-02, 2.052506842690256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.440593844767774e+06, 0.000000000000000e+00
1147, 2.001327827560691e-02, 2.121930790571722e-02, 2.077701846330802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.457833088793828e+06, 0.000000000000000e+00
1148, 1.978012304864658e-02, 2.109373624086867e-02, 2.103421155794695e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.475422007015407e+06, 0.000000000000000e+00
1149, 1.954712306944941e-02, 2.096788318473990e-02, 2.129681169401950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.493370998335463e+06, 0.000000000000000e+00
1150, 1.931426823868823e-02, 2.084174648438866e-02, 2.156498644308944e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.511690794701898e+06, 0.000000000000000e+00
1151, 1.908156487879092e-02, 2.071533053785878e-02, 2.183887807899172e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.530390785197460e+06, 0.000000000000000e+00
1152, 1.884901492437797e-02, 2.058863470837884e-02, 2.211865106074859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.549481657218703e+06, 0.000000000000000e+00
1153, 1.861663097128816e-02, 2.046166499020403e-02, 2.240446937346990e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.568973915591174e+06, 0.000000000000000e+00
1154, 1.838438434734491e-02, 2.033440493101105e-02, 2.269655271610335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.588881744126886e+06, 0.000000000000000e+00
