"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
917, 7.651206640050189e-02, 4.367074872233975e-02, 4.740506301027864e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.458661097449114e+05, 1.000000000000000e-10, 2.061131595413530e+12
918, 7.625775413115210e-02, 4.359688918342457e-02, 4.757045450280763e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.470524017935189e+05, 1.000000000000000e-10, 2.056008164301818e+12
919, 7.600349558697748e-02, 4.352285262095601e-02, 4.773710557911526e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.482476258664524e+05, 1.000000000000000e-10, 2.050894277058208e+12
920, 7.574929144533227e-02, 4.344863790926139e-02, 4.790501984539028e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.494518013860467e+05, 1.000000000000000e-10, 2.045790013671282e+12
921, 7.549513430213127e-02, 4.337424165860982e-02, 4.807426671880879e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.506654400571382e+05, 1.000000000000000e-10, 2.040673600330822e+12
922, 7.524102968635837e-02, 4.329966997832028e-02, 4.824488435616101e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.518888306690361e+05, 1.000000000000000e-10, 2.035546445601291e+12
923, 7.498697777035904e-02, 4.322492657094829e-02, 4.841679348074655e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.531213739861673e+05, 1.000000000000000e-10, 2.030443595108235e+12
924, 7.473297947975992e-02, 4.315000598812815e-02, 4.858992686827421e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.543625481753015e+05, 1.000000000000000e-10, 2.025374690448172e+12
925, 7.447903265986770e-02, 4.307490011624544e-02, 4.876437645950094e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.556130290828109e+05, 1.000000000000000e-10, 2.020306316353397e+12
926, 7.422513934698605e-02, 4.299961119801018e-02, 4.894026576266275e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.568737442042152e+05, 1.000000000000000e-10, 2.015218728504071e+12
927, 7.397130380824901e-02, 4.292414662174136e-02, 4.911758234038602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.581446026613180e+05, 1.000000000000000e-10, 2.010130665889958e+12
928, 7.371751817148199e-02, 4.284850475494538e-02, 4.929626182349512e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.594251090641046e+05, 1.000000000000000e-10, 2.005060030481570e+12
929, 7.346378271007345e-02, 4.277268192005650e-02, 4.947630494449873e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.607152558864739e+05, 1.000000000000000e-10, 2.000000842449033e+12
930, 7.321010703835740e-02, 4.269667924696196e-02, 4.965775338259601e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.620153506720908e+05, 1.000000000000000e-10, 1.994946964079181e+12
931, 7.295648206664639e-02, 4.262049382965467e-02, 4.984062778945537e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.633255396444928e+05, 1.000000000000000e-10, 1.989903660060818e+12
932, 7.270291435384965e-02, 4.254412575600500e-02, 5.002493975652725e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.646458915939468e+05, 1.000000000000000e-10, 1.984865864528342e+12
933, 7.244939733388184e-02, 4.246757275146861e-02, 5.021074920914360e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.659767669678928e+05, 1.000000000000000e-10, 1.979822662296842e+12
934, 7.219592797169530e-02, 4.239083619869053e-02, 5.039806736010141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.673185453463685e+05, 1.000000000000000e-10, 1.974782555318854e+12
935, 7.194252093213793e-02, 4.231392057990170e-02, 5.058687272631046e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.686707400504523e+05, 1.000000000000000e-10, 1.969749118833380e+12
936, 7.168917191413608e-02, 4.223682369110247e-02, 5.077718603643577e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.700336057225410e+05, 1.000000000000000e-10, 1.964719008454649e+12
937, 7.143588088417387e-02, 4.215954565600431e-02, 5.096901860726763e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.714072201751199e+05, 1.000000000000000e-10, 1.959697170315845e+12
