x,r,cf_t,pressure,yplus
0.1454545,0.06722014,-2.8525917928583455,46675.36,0.3631496
0.1463636,0.06759681,-2.0816888952937767,48485.8,0.3152489
0.1472727,0.06796947,-1.2288296974175839,50393.63,0.2459745
0.1481818,0.06833802,-0.3219220524717966,52370.24,0.1277566
0.1490909,0.06870239,0.6060990476846191,54388.09,0.1777504
0.15,0.0690625,1.5198742023530938,56418.36,0.2852173
0.1509091,0.06941827,2.384896777215839,58428.49,0.3618151
0.1518182,0.06976963,3.1719304583418815,60383.99,0.4223595
0.1527273,0.07011648,3.8623231078577347,62251.4,0.4715472
0.1536364,0.07045877,4.447696914512919,63979.46,0.5117231
0.1545455,0.07079639,4.929588585440261,65524.04,0.5444902
0.1554545,0.07112929,5.315830965771216,66839.35,0.5710727
0.1563636,0.07145737,5.615923154300424,67882.47,0.5923744
0.1572727,0.07178056,5.839122568509492,68621.55,0.6090688
0.1581818,0.07209878,5.992150379318093,69041.89,0.6215906
0.1590909,0.07241196,6.080928220757812,69144.41,0.6302833
0.16,0.07272,6.11035653351828,68943.02,0.635411
0.1609091,0.07302284,6.084902400568971,68463.77,0.6372036
0.1618182,0.07332039,6.009691264726615,67742.41,0.6359185
0.1627273,0.07361258,5.891082464604888,66821.04,0.6318739
0.1636364,0.07389932,5.736613270428689,65744.34,0.6254509
0.1645455,0.07418055,5.554501424671322,64555.86,0.6170732
0.1654545,0.07445617,5.352926375642638,63295.11,0.6071731
0.1663636,0.07472611,5.139349191600742,61995.7,0.5961581
0.1672727,0.07499029,4.9200681742791215,60684.52,0.5843839
0.1681818,0.07524864,4.6999286661766835,59381.75,0.5721381
0.1690909,0.07550107,4.482356123230471,58101.45,0.5596338
0.17,0.0757475,4.269523326307912,56852.54,0.5470143
0.1709091,0.07598786,4.062586841766805,55640.06,0.5343644
0.1718182,0.07622206,3.862079754792216,54466.3,0.5217301
0.1727273,0.07645004,3.6681909183122787,53331.57,0.5091348
0.1736364,0.0766717,3.4809744808491803,52234.83,0.4965927
0.1745455,0.07688697,3.300530749668622,51173.97,0.4841211
0.1754545,0.07709578,3.127082113075344,50146.15,0.4717477
0.1763636,0.07729803,2.960592009183502,49148.09,0.4594825
0.1772727,0.07749366,2.8005364141094216,48176.28,0.4472977
0.1781818,0.07768258,2.646705291859463,47227.52,0.4351884
0.1790909,0.07786472,2.499537848490097,46303.33,0.4232108
0.18,0.07804,2.359740492738502,45404.27,0.4114493
0.1809091,0.07820833,2.227897748704368,44530.17,0.3999844
0.1818182,0.07836965,2.1042951551928386,43680.88,0.3888773
0.1827273,0.07852386,1.9888624697548678,42856.59,0.3781616
0.1836364,0.07867089,1.8812007218383817,42058.35,0.3678421
0.1845455,0.07881067,1.7806853466335124,41288.63,0.3579009
0.1854545,0.07894311,1.6866189654324406,40551.92,0.3483111
0.1863636,0.07906813,1.5984244061824588,39855.04,0.3390568
0.1872727,0.07918566,1.5158423438917266,39206.95,0.3301543
0.1881818,0.07929562,1.4390393073282755,38617.9,0.3216683
0.1890909,0.07939793,1.368584604417954,38097.88,0.3137117
0.19,0.0794925,1.305284915367938,37654.92,0.3064295
0.1909091,0.07957926,1.249972973205501,37293.88,0.2999747
0.1918182,0.07965814,1.203347587240977,37016.15,0.2944867
0.1927273,0.07972905,1.1658836437585407,36820.02,0.290076
0.1936364,0.07979191,1.137824433474289,36701.47,0.286818
0.1945455,0.07984664,1.119222928034751,36654.94,0.2847555
0.1954545,0.07989317,1.109996702342744,36674.0,0.2839017
0.1963636,0.07993142,1.1099144713247886,36751.96,0.2842364
0.1972727,0.07996131,1.1181833365925078,36882.93,0.2856569
0.1981818,0.07998275,1.1319641820518636,37063.36,0.2877901
0.1990909,0.07999567,1.1373541857976464,37294.6,0.2888697
0.2,0.08,1.194854398022474,37626.69,0.2965561
