x,r,cf_t,pressure,yplus
0.0,0.01,187.59995217524508,981894.1,1.948876
0.0009090909,0.01000309,187.37630255925205,969475.8,1.926287
0.001818182,0.01001232,191.6587678563412,956517.8,1.926697
0.002727273,0.01002764,197.01464467906465,934920.7,1.927053
0.003636364,0.01004899,201.70401633923734,908043.1,1.921311
0.004545455,0.01007631,205.55141175134352,878197.1,1.91026
0.005454545,0.01010954,208.67984214925238,846856.0,1.895343
0.006363636,0.01014864,211.26599088058717,814934.0,1.877823
0.007272727,0.01019354,213.4451242334723,782636.8,1.858335
0.008181818,0.01024419,215.137892344309,749834.7,1.836518
0.009090909,0.01030053,216.34038710339902,718113.0,1.813426
0.01,0.0103625,217.24838815576348,687437.8,1.789832
0.01090909,0.01043005,217.9051717770608,657786.0,1.765843
0.01181818,0.01050313,218.3269463793441,629154.4,1.741567
0.01272727,0.01058167,218.5197622474674,601531.9,1.717012
0.01363636,0.01066562,218.49094935552742,574897.3,1.692225
0.01454545,0.01075492,218.2447998330692,549226.9,1.667232
0.01545455,0.01084952,217.78457874448284,524493.1,1.642114
0.01636364,0.01094936,217.11584289170122,500671.6,1.616799
0.01727273,0.01105439,216.23366403941867,477737.2,1.591281
0.01818182,0.01116454,215.1401331638353,455666.8,1.565584
0.01909091,0.01127976,213.8408518899271,434439.5,1.53975
0.02,0.0114,212.3434387906123,414035.6,1.513783
0.02090909,0.0115252,210.65178057851878,394436.5,1.487747
0.02181818,0.0116553,208.77886609622652,375624.7,1.461673
0.02272727,0.01179024,206.7505474882737,357582.9,1.435641
0.02363636,0.01192998,204.59731773873787,340301.2,1.409743
0.02454545,0.01207445,202.2919146600064,323761.6,1.383859
0.02545455,0.01222359,199.84248051900812,307936.2,1.358007
0.02636364,0.01237736,197.26215214302582,292805.9,1.332234
0.02727273,0.01253569,194.56350620921748,278351.4,1.306577
0.02818182,0.01269853,191.75682701290353,264552.7,1.281092
0.02909091,0.01286582,188.85509037158982,251389.6,1.255782
